date,lastTradeDate,optionType,timeToMaturity,underlyingLastPrice,riskFreeRate,lastPrice,impliedVolatility,strike,PCR,VIX,GS_JNJ,SC_JNJ
2025-11-07,2025-11-07 17:56:52+00:00,call,1.111567419575633,185.3929138183593,0.0375699996948242,26.83,0.0024787129089355,170.0,0.6366463736709498,19.07999992370605,13,0.010122568
2025-12-10,2025-12-10 14:30:03+00:00,call,2.113620807665982,206.5399932861328,0.0359299993515014,3.25,0.002284928225708,290.0,0.4854728463110089,15.770000457763672,8,-0.012907576
2025-10-10,2025-10-10 19:56:12+00:00,call,0.0191649555099247,189.5167236328125,0.038529999256134,0.55,0.0030884480224609,200.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-11-26,2025-11-26 20:15:43+00:00,put,0.5585215605749486,207.5599975585937,0.0375300002098083,0.74,0.0031958688232421,140.0,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-11-07,2025-11-07 18:31:55+00:00,put,0.0383299110198494,185.3929138183593,0.0375699996948242,1.25,0.0020410952148437,182.5,0.6366463736709498,19.07999992370605,13,0.010122568
2025-12-03,2025-12-03 16:23:41+00:00,put,0.1204654346338124,205.3300018310547,0.0363499999046325,6.9,0.0014478394287109,210.0,0.4836780774153891,16.079999923706055,8,-0.047680385
2025-09-25,2025-09-25 14:47:07+00:00,call,2.321697467488022,176.60867309570312,0.0388299989700317,20.36,0.0020900754379272,180.0,0.5564372872173343,16.739999771118164,17,0.023060819
2025-10-07,2025-10-07 19:35:16+00:00,call,0.0848733744010951,187.69825744628903,0.0384299993515014,1.9,0.0021216608154296,195.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-09-25,2025-09-25 18:33:10+00:00,put,0.4818617385352498,176.60867309570312,0.0388299989700317,2.44,0.0021576711975097,155.0,0.5564372872173343,16.739999771118164,17,0.023060819
2025-10-22,2025-10-22 15:59:52+00:00,call,0.4079397672826831,191.72271728515625,0.0378800010681152,25.7,0.0026764648376464,170.0,0.5534406228532173,18.600000381469727,16,-0.034099216
2025-11-05,2025-11-05 20:07:36+00:00,call,0.1971252566735113,184.8264923095703,0.0378800010681152,18.0,0.0024646749633789,170.0,0.4737735716279853,18.010000228881836,14,-0.044129801
2025-09-29,2025-09-29 14:25:50+00:00,put,0.7967145790554415,180.47412109375,0.0386299991607666,2.95,0.0020941952697753,155.0,0.5448468412979404,16.1200008392334,16,0.051806803
2025-11-26,2025-11-26 16:12:06+00:00,call,0.0246406570841889,207.5599975585937,0.0375300002098083,0.06,0.0018506674316406,217.5,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-10-01,2025-10-01 16:20:06+00:00,put,0.0246406570841889,184.87619018554688,0.0384500002861022,0.14,0.0038477177734374,170.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-12-11,2025-12-11 15:31:35+00:00,put,2.0150581793292264,210.009994506836,0.0356800007820129,22.0,0.0019959296508789,210.0,1.5080169279370568,14.850000381469728,9,-0.04131658
2025-12-12,2025-12-12 17:30:42+00:00,call,0.0574948665297741,,,0.32,0.0018921709228515,225.0,0.439841451163294,,8,0.197646667
2025-10-01,2025-10-01 18:40:56+00:00,put,0.082135523613963,184.87619018554688,0.0384500002861022,6.01,0.0017652190673828,190.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-10-13,2025-10-13 19:38:36+00:00,put,0.0492813141683778,189.6955718994141,0.038529999256134,1.88,0.0024402611450195,185.0,0.5540423973777141,19.030000686645508,16,-0.016940351
2025-09-25,2025-09-25 15:01:21+00:00,call,0.5585215605749486,176.60867309570312,0.0388299989700317,0.38,0.0018946123046875,220.0,0.5564372872173343,16.739999771118164,17,0.023060819
2025-11-18,2025-11-18 20:16:29+00:00,put,0.0082135523613963,198.73817443847656,0.0377200007438659,0.3,0.0024073024902343,195.0,0.5977244278866204,24.690000534057617,18,-0.044554271
2025-11-11,2025-11-11 17:44:36+00:00,call,2.193018480492813,192.6071014404297,0.037829999923706,23.5,0.0023659515853881,195.0,0.4979294342057849,17.280000686645508,15,0.095578806
2025-10-23,2025-10-23 18:35:27+00:00,put,0.405201916495551,191.25567626953125,0.0378800010681152,10.05,0.001952595123291,195.0,0.5859499129405888,17.299999237060547,16,0.00078449
2025-12-03,2025-12-03 19:48:07+00:00,put,0.0438056125941136,205.3300018310547,0.0363499999046325,2.35,0.0016126327026367,205.0,0.4836780774153891,16.079999923706055,8,-0.047680385
2025-10-10,2025-10-10 19:48:20+00:00,put,1.188227241615332,189.5167236328125,0.038529999256134,0.36,0.0045996633789062,75.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-11-10,2025-11-10 20:57:40+00:00,call,1.1800136892539357,187.22129821777344,0.037829999923706,12.19,0.0022022264160156,200.0,0.4779337831780682,17.600000381469727,15,-0.029250251
2025-11-13,2025-11-13 20:05:39+00:00,call,1.0951403148528405,194.0181427001953,0.0379299998283386,29.85,0.0024643697906494,175.0,2.423953616158554,20.0,16,-0.0401225
2025-10-01,2025-10-01 19:22:03+00:00,put,0.4654346338124572,184.87619018554688,0.0384500002861022,8.35,0.0017914639221191,185.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-11-18,2025-11-18 20:37:42+00:00,put,0.1615331964407939,198.73817443847656,0.0377200007438659,1.04,0.0022852333984375,180.0,0.5977244278866204,24.690000534057617,18,-0.044554271
2025-10-07,2025-10-07 13:34:08+00:00,put,0.2765229295003422,187.69825744628903,0.0384299993515014,0.16,0.0050146982910156,115.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-10-17,2025-10-17 19:55:58+00:00,put,0.2491444216290212,192.00094604492188,0.0383200001716613,1.02,0.002304764453125,170.0,0.571123979835658,20.780000686645508,15,-0.060113527
2025-10-15,2025-10-15 14:05:58+00:00,call,2.26694045174538,189.96388244628903,0.0385800004005432,24.0,0.0023250584396362,195.0,0.4775928573449693,20.63999938964844,17,0.005100383
2025-11-19,2025-11-19 20:09:20+00:00,call,0.0629705681040383,201.2323303222656,0.0377200007438659,2.52,0.0018103846313476,205.0,0.5808447013783168,23.65999984741211,20,-0.02000035
2025-11-04,2025-11-04 20:15:00+00:00,call,0.3723477070499658,185.6810760498047,0.0379299998283386,9.73,0.0020032537963867,185.0,0.5405515160432186,19.0,14,0.051846328
2025-09-30,2025-09-30 19:57:20+00:00,call,0.0848733744010951,184.25015258789065,0.0384500002861022,12.45,0.0027490959472656,175.0,0.4281001330671037,16.280000686645508,17,0.036906471
2025-11-07,2025-11-07 16:14:44+00:00,put,0.191649555099247,185.3929138183593,0.0375699996948242,0.1,0.0067383138671875,95.0,0.6366463736709498,19.07999992370605,13,0.010122568
2025-10-21,2025-10-21 19:55:29+00:00,call,2.250513347022588,190.66940307617188,0.0378500008583068,14.95,0.0022209945388793,210.0,0.4730226810574065,17.8700008392334,16,-0.107514386
2025-09-26,2025-09-26 19:24:25+00:00,call,0.0958247775496235,178.57618713378906,0.0385999989509582,7.4,0.0023450472534179,175.0,0.5030396467313046,15.289999961853027,16,0.11236911
2025-09-30,2025-09-30 19:04:30+00:00,put,0.0082135523613963,184.25015258789065,0.0384500002861022,0.16,0.0021045711425781,180.0,0.4281001330671037,16.280000686645508,17,0.036906471
2025-12-10,2025-12-10 14:45:21+00:00,put,0.082135523613963,206.5399932861328,0.0359299993515014,1.69,0.0025611095458984,190.0,0.4854728463110089,15.770000457763672,8,-0.012907576
2025-10-07,2025-10-07 16:40:40+00:00,call,0.947296372347707,187.69825744628903,0.0384299993515014,6.0,0.0019287916503906,210.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-12-01,2025-12-01 19:28:18+00:00,call,0.3750855578370979,205.33999633789065,0.0369300007820129,21.5,0.0028784891845703,190.0,0.5034755455937583,17.239999771118164,8,-0.031570656
2025-10-14,2025-10-14 15:17:23+00:00,call,0.4298425735797399,189.6459045410156,0.038529999256134,26.55,0.0029321995849609,165.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-09-29,2025-09-29 19:54:48+00:00,put,0.0876112251882272,180.47412109375,0.0386299991607666,3.0,0.001755453540039,180.0,0.5448468412979404,16.1200008392334,16,0.051806803
2025-12-05,2025-12-05 19:29:25+00:00,put,0.2874743326488706,201.92999267578125,0.036029999256134,0.29,0.0036182278808593,145.0,0.4936008660648426,15.40999984741211,8,0.117133333
2025-11-19,2025-11-19 18:24:31+00:00,call,1.1553730321697468,201.2323303222656,0.0377200007438659,40.0,0.0025220474365234,170.0,0.5808447013783168,23.65999984741211,20,-0.02000035
2025-09-19,2025-09-19 19:08:32+00:00,put,0.0958247775496235,175.07839965820312,0.0387800002098083,5.2,0.002342605871582,180.0,0.5155633928526742,15.449999809265137,13,0.074545045
2025-11-12,2025-11-12 20:17:25+00:00,call,0.1013004791238877,193.1635589599609,0.0377800011634826,29.55,0.0050208017456054,165.0,0.4888211911050967,17.510000228881836,17,-0.004016596
2025-09-30,2025-09-30 19:38:15+00:00,put,0.2190280629705681,184.25015258789065,0.0384500002861022,24.18,0.0020313296874999,210.0,0.4281001330671037,16.280000686645508,17,0.036906471
2025-11-24,2025-11-24 18:43:02+00:00,call,0.0684462696783025,204.75,0.0373000001907348,99.6,0.00976562734375,105.0,0.4820583841039761,20.520000457763672,16,-0.015643779
2025-12-01,2025-12-01 19:09:09+00:00,put,0.2217659137577002,205.33999633789065,0.0369300007820129,0.12,0.0051270018554687,115.0,0.5034755455937583,17.239999771118164,8,-0.031570656
2025-12-03,2025-12-03 20:31:48+00:00,call,0.0246406570841889,205.3300018310547,0.0363499999046325,0.84,0.0018921709228515,210.0,0.4836780774153891,16.079999923706055,8,-0.047680385
2025-10-30,2025-10-30 19:48:24+00:00,call,0.4626967830253251,187.8572540283203,0.0375699996948242,7.85,0.002010883114624,195.0,0.5505748914115423,16.90999984741211,14,0.039516721
2025-11-04,2025-11-04 19:44:20+00:00,call,0.1232032854209445,185.6810760498047,0.0379299998283386,22.45,0.0032178412597656,165.0,0.5405515160432186,19.0,14,0.051846328
2025-12-04,2025-12-04 14:30:18+00:00,call,2.034223134839152,202.47999572753903,0.036119999885559,2.5,0.0023241429214477,300.0,0.4706950357178836,15.779999732971191,8,0.042376246
2025-10-28,2025-10-28 18:32:11+00:00,call,0.0657084188911704,185.7506256103516,0.0372000002861022,13.3,0.0027100338378906,175.0,0.4626676268621573,16.420000076293945,16,-0.004262646
2025-12-12,2025-12-12 20:22:49+00:00,put,0.2683093771389459,,,1.97,0.0024524680541992,185.0,0.439841451163294,,8,0.197646667
2025-12-10,2025-12-10 19:48:04+00:00,call,0.2737850787132101,206.5399932861328,0.0359299993515014,6.9,0.0019373364868164,210.0,0.4854728463110089,15.770000457763672,8,-0.012907576
2025-10-23,2025-10-23 19:29:57+00:00,put,0.0410677618069815,191.25567626953125,0.0378800010681152,3.95,0.0023780059082031,195.0,0.5859499129405888,17.299999237060547,16,0.00078449
2025-12-11,2025-12-11 20:34:40+00:00,call,0.5174537987679672,210.009994506836,0.0356800007820129,31.2,0.0027472649108886,185.0,1.5080169279370568,14.850000381469728,9,-0.04131658
2025-10-08,2025-10-08 15:37:51+00:00,call,0.1013004791238877,188.49322509765625,0.0384299993515014,20.56,0.0036096830444335,170.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-10-16,2025-10-16 19:50:29+00:00,call,0.0793976728268309,190.9078826904297,0.038529999256134,1.2,0.0018763019409179,200.0,0.6350702875115526,25.309999465942383,18,-0.098427668
2025-11-07,2025-11-07 18:20:01+00:00,put,0.0191649555099247,185.3929138183593,0.0375699996948242,0.62,0.0020606262695312,182.5,0.6366463736709498,19.07999992370605,13,0.010122568
2025-10-21,2025-10-21 19:35:34+00:00,put,0.1615331964407939,190.66940307617188,0.0378500008583068,2.26,0.0016285016845703,185.0,0.4730226810574065,17.8700008392334,16,-0.107514386
2025-09-29,2025-09-29 19:35:43+00:00,call,0.2217659137577002,180.47412109375,0.0386299991607666,4.76,0.0018460898406982,185.0,0.5448468412979404,16.1200008392334,16,0.051806803
2025-10-30,2025-10-30 16:38:57+00:00,call,0.3860369609856263,187.8572540283203,0.0375699996948242,6.3,0.0019629709960937,195.0,0.5505748914115423,16.90999984741211,14,0.039516721
2025-11-03,2025-11-03 14:33:41+00:00,put,0.1067761806981519,185.08485412597656,0.037829999923706,1.69,0.0020880918151855,180.0,0.5255398734617256,17.170000076293945,16,-0.042360714
2025-11-19,2025-11-19 18:35:02+00:00,call,0.5776865160848734,201.2323303222656,0.0377200007438659,9.55,0.0020560486785888,210.0,0.5808447013783168,23.65999984741211,20,-0.02000035
2025-11-24,2025-11-24 20:22:21+00:00,put,0.2409308692676249,204.75,0.0373000001907348,1.14,0.0023462679443359,180.0,0.4820583841039761,20.520000457763672,16,-0.015643779
2025-10-31,2025-10-31 17:51:57+00:00,put,0.6297056810403833,187.6783905029297,0.0371799993515014,1.15,0.0035034829345703,140.0,0.4909284680137325,17.440000534057617,15,0.02468169
2025-11-14,2025-11-14 19:54:29+00:00,call,0.0383299110198494,194.69384765625,0.0378800010681152,0.35,0.0018091639404296,205.0,0.6433469499622695,19.82999992370605,15,0.047877293
2025-10-07,2025-10-07 19:41:51+00:00,call,0.0657084188911704,187.69825744628903,0.0384299993515014,6.23,0.0024622335815429,185.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-12-01,2025-12-01 20:04:45+00:00,call,0.5448323066392882,205.33999633789065,0.0369300007820129,4.05,0.002087786642456,230.0,0.5034755455937583,17.239999771118164,8,-0.031570656
2025-11-06,2025-11-06 18:19:51+00:00,put,1.1909650924024642,185.7903747558593,0.0376300001144409,0.79,0.005076953527832,85.0,0.5303543057323145,19.5,14,0.018149071
2025-10-13,2025-10-13 17:01:52+00:00,put,0.9308692676249144,189.6955718994141,0.038529999256134,7.3,0.00214546428833,175.0,0.5540423973777141,19.030000686645508,16,-0.016940351
2025-12-09,2025-12-09 19:55:00+00:00,put,0.1232032854209445,199.9600067138672,0.0363199996948242,5.0,0.002183916052246,205.0,1.940568726518979,16.93000030517578,9,0.141351282
2025-10-20,2025-10-20 19:23:30+00:00,put,0.4134154688569473,192.497787475586,0.0379800009727478,0.31,0.0037720349365234,125.0,1.1923439130545446,18.229999542236328,17,-0.109215385
2025-12-02,2025-12-02 18:30:20+00:00,call,0.1232032854209445,205.4199981689453,0.0367199993133544,25.0,0.0034595380615234,180.0,0.4933986081350169,16.59000015258789,8,-0.150613265
2025-10-27,2025-10-27 19:51:54+00:00,put,0.0684462696783025,189.099365234375,0.0371799993515014,0.48,0.0018750812499999,180.0,0.4832841241605606,15.789999961853027,16,-0.039018072
2025-11-12,2025-11-12 18:17:25+00:00,put,0.1779603011635865,193.1635589599609,0.0377800011634826,0.2,0.0034375656249999,150.0,0.4888211911050967,17.510000228881836,17,-0.004016596
2025-09-16,2025-09-16 18:29:53+00:00,call,0.2573579739904175,175.34669494628906,0.0389000010490417,1.54,0.0016541361938476,190.0,0.4263648168556618,16.360000610351562,15,0.053527778
2025-11-12,2025-11-12 16:19:20+00:00,call,0.8487337440109514,193.1635589599609,0.0377800011634826,34.7,0.0026966062377929,165.0,0.4888211911050967,17.510000228881836,17,-0.004016596
2025-11-28,2025-11-28 17:50:59+00:00,call,0.0574948665297741,206.9199981689453,0.0369700002670288,0.29,0.0018409019042968,220.0,0.52168792413732,16.350000381469727,6,0.110783221
2025-09-18,2025-09-18 17:06:57+00:00,call,0.7474332648870636,173.0612030029297,0.0388000011444091,25.9,0.0023496248443603,155.0,0.5332625137947393,15.699999809265137,14,0.020788929
2025-10-09,2025-10-09 19:22:29+00:00,put,0.1177275838466803,189.8744506835937,0.038529999256134,4.49,0.0018653157226562,190.0,0.4646201762158078,16.43000030517578,17,-0.070384416
2025-10-08,2025-10-08 15:44:16+00:00,put,0.0054757015742642,188.49322509765625,0.0384299993515014,0.02,0.0098437515625,150.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-09-23,2025-09-23 14:16:58+00:00,put,0.487337440109514,175.46592712402344,0.0384500002861022,4.32,0.0018958329956054,165.0,0.5142187272052708,16.639999389648438,22,0.023736649
2025-11-12,2025-11-12 20:41:24+00:00,put,0.1013004791238877,193.1635589599609,0.0377800011634826,0.83,0.002146074633789,180.0,0.4888211911050967,17.510000228881836,17,-0.004016596
2025-11-19,2025-11-19 20:48:30+00:00,call,0.0629705681040383,201.2323303222656,0.0377200007438659,31.05,0.0039942006835937,170.0,0.5808447013783168,23.65999984741211,20,-0.02000035
2025-12-09,2025-12-09 16:15:39+00:00,call,0.2765229295003422,199.9600067138672,0.0363199996948242,17.0,0.0025800302551269,190.0,1.940568726518979,16.93000030517578,9,0.141351282
2025-12-04,2025-12-04 20:26:48+00:00,put,0.1177275838466803,202.47999572753903,0.036119999885559,1.04,0.0018885088500976,190.0,0.4706950357178836,15.779999732971191,8,0.042376246
2025-10-14,2025-10-14 19:12:49+00:00,call,0.2573579739904175,189.6459045410156,0.038529999256134,0.48,0.0019361157958984,220.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-09-26,2025-09-26 13:32:11+00:00,put,1.3032169746748803,178.57618713378906,0.0385999989509582,0.79,0.0033545586425781,95.0,0.5030396467313046,15.289999961853027,16,0.11236911
2025-12-11,2025-12-11 18:01:35+00:00,call,0.3477070499657768,210.009994506836,0.0356800007820129,29.2,0.0027814442565917,185.0,1.5080169279370568,14.850000381469728,9,-0.04131658
2025-10-17,2025-10-17 19:57:15+00:00,call,0.4216290212183436,192.00094604492188,0.0383200001716613,1.36,0.0017847501220703,220.0,0.571123979835658,20.780000686645508,15,-0.060113527
2025-11-07,2025-11-07 16:49:46+00:00,put,0.0383299110198494,185.3929138183593,0.0375699996948242,0.24,0.0025513440185546,175.0,0.6366463736709498,19.07999992370605,13,0.010122568
2025-11-28,2025-11-28 16:16:19+00:00,call,0.1341546885694729,206.9199981689453,0.0369700002670288,0.39,0.001950764086914,230.0,0.52168792413732,16.350000381469727,6,0.110783221
2025-10-08,2025-10-08 19:37:33+00:00,call,0.0054757015742642,188.49322509765625,0.0384299993515014,5.3,0.0033789724609375,185.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-10-01,2025-10-01 13:54:55+00:00,put,0.2929500342231348,184.87619018554688,0.0384500002861022,0.07,0.0052393054199218,100.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-09-29,2025-09-29 16:59:31+00:00,call,0.7173169062286106,180.47412109375,0.0386299991607666,5.8,0.0018442588043212,195.0,0.5448468412979404,16.1200008392334,16,0.051806803
2025-11-14,2025-11-14 16:05:41+00:00,put,0.5913757700205339,194.69384765625,0.0378800010681152,1.1,0.0027100338378906,145.0,0.6433469499622695,19.82999992370605,15,0.047877293
2025-11-21,2025-11-21 15:44:45+00:00,put,0.6516084873374401,202.61355590820312,0.0374000000953674,2.82,0.0026905027832031,170.0,0.6158315982637541,23.43000030517578,19,-0.073704603
2025-11-06,2025-11-06 15:42:13+00:00,call,0.865160848733744,185.7903747558593,0.0376300001144409,17.45,0.0023178868804931,180.0,0.5303543057323145,19.5,14,0.018149071
2025-11-28,2025-11-28 17:43:14+00:00,call,0.0383299110198494,206.9199981689453,0.0369700002670288,1.86,0.001599205102539,207.5,0.52168792413732,16.350000381469727,6,0.110783221
2025-09-23,2025-09-23 19:19:07+00:00,put,0.027378507871321,175.46592712402344,0.0384500002861022,2.55,0.0016040878662109,177.5,0.5142187272052708,16.639999389648438,22,0.023736649
2025-10-08,2025-10-08 14:39:59+00:00,put,0.944558521560575,188.49322509765625,0.0384299993515014,2.32,0.0024634542724609,145.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-09-25,2025-09-25 18:37:22+00:00,call,0.1560574948665297,176.60867309570312,0.0388299989700317,14.75,0.0026270268554687,165.0,0.5564372872173343,16.739999771118164,17,0.023060819
2025-10-10,2025-10-10 17:23:32+00:00,put,0.4407939767282683,189.5167236328125,0.038529999256134,1.3,0.0027948718566894,150.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-10-20,2025-10-20 14:56:20+00:00,call,1.2375085557837098,192.497787475586,0.0379800009727478,74.88,0.0034570966796874,120.0,1.1923439130545446,18.229999542236328,17,-0.109215385
2025-11-03,2025-11-03 20:54:01+00:00,call,1.1225188227241616,185.08485412597656,0.037829999923706,4.7,0.0019644968597412,220.0,0.5255398734617256,17.170000076293945,16,-0.042360714
2025-10-28,2025-10-28 19:31:17+00:00,call,0.0848733744010951,185.7506256103516,0.0372000002861022,23.08,0.0043652907226562,165.0,0.4626676268621573,16.420000076293945,16,-0.004262646
2025-11-06,2025-11-06 15:51:06+00:00,put,0.0602327173169062,185.7903747558593,0.0376300001144409,14.72,0.0043982493774414,200.0,0.5303543057323145,19.5,14,0.018149071
2025-09-30,2025-09-30 19:02:24+00:00,put,0.7145790554414785,184.25015258789065,0.0384500002861022,1.05,0.0025611095458984,135.0,0.4281001330671037,16.280000686645508,17,0.036906471
2025-10-07,2025-10-07 17:34:59+00:00,put,0.0657084188911704,187.69825744628903,0.0384299993515014,0.4,0.0027661856201171,170.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-10-23,2025-10-23 19:48:43+00:00,call,0.0602327173169062,191.25567626953125,0.0378800010681152,0.64,0.0016358258300781,200.0,0.5859499129405888,17.299999237060547,16,0.00078449
2025-11-24,2025-11-24 20:35:49+00:00,call,0.1451060917180013,204.75,0.0373000001907348,1.06,0.0016700051757812,220.0,0.4820583841039761,20.520000457763672,16,-0.015643779
2025-10-31,2025-10-31 19:38:11+00:00,put,0.3832991101984941,187.6783905029297,0.0371799993515014,0.37,0.0049683120361328,120.0,0.4909284680137325,17.440000534057617,15,0.02468169
2025-11-03,2025-11-03 19:54:39+00:00,put,0.8733744010951403,185.08485412597656,0.037829999923706,4.75,0.0023993679992675,160.0,0.5255398734617256,17.170000076293945,16,-0.042360714
2025-10-17,2025-10-17 19:40:12+00:00,put,0.6680355920602327,192.00094604492188,0.0383200001716613,3.95,0.0023337558624267,170.0,0.571123979835658,20.780000686645508,15,-0.060113527
2025-09-15,2025-09-15 18:45:44+00:00,put,0.0876112251882272,176.28074645996094,0.0390000009536743,2.53,0.0017127293579101,175.0,0.4631899888201607,15.6899995803833,15,-0.000443913
2025-11-11,2025-11-11 15:44:35+00:00,put,0.1040383299110198,192.6071014404297,0.037829999923706,11.5,0.0024927508544921,200.0,0.4979294342057849,17.280000686645508,15,0.095578806
2025-10-15,2025-10-15 19:37:36+00:00,put,0.0629705681040383,189.96388244628903,0.0385800004005432,3.05,0.0019007157592773,190.0,0.4775928573449693,20.63999938964844,17,0.005100383
2025-11-28,2025-11-28 15:48:40+00:00,call,2.050650239561944,206.9199981689453,0.0369700002670288,2.89,0.0020069158691406,300.0,0.52168792413732,16.350000381469727,6,0.110783221
2025-10-27,2025-10-27 15:26:38+00:00,call,0.0876112251882272,189.099365234375,0.0371799993515014,11.09,0.0031409377319335,180.0,0.4832841241605606,15.789999961853027,16,-0.039018072
2025-09-23,2025-09-23 17:10:17+00:00,put,0.9856262833675564,175.46592712402344,0.0384500002861022,4.9,0.0020264469238281,155.0,0.5142187272052708,16.639999389648438,22,0.023736649
2025-10-01,2025-10-01 19:51:39+00:00,call,0.4654346338124572,184.87619018554688,0.0384500002861022,0.89,0.0017408052490234,220.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-10-16,2025-10-16 19:27:36+00:00,put,0.0219028062970568,190.9078826904297,0.038529999256134,3.86,0.0024243921630859,195.0,0.6350702875115526,25.309999465942383,18,-0.098427668
2025-10-08,2025-10-08 18:35:20+00:00,put,0.0246406570841889,188.49322509765625,0.0384299993515014,0.05,0.0052930158203125,160.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-11-20,2025-11-20 20:39:32+00:00,put,0.1560574948665297,201.788803100586,0.0377500009536743,0.18,0.0049268085449218,140.0,0.836158890676116,26.420000076293945,18,-0.017253689
2025-11-12,2025-11-12 20:56:59+00:00,call,0.1013004791238877,193.1635589599609,0.0377800011634826,3.95,0.0017347017944335,195.0,0.4888211911050967,17.510000228881836,17,-0.004016596
2025-10-14,2025-10-14 19:14:25+00:00,call,0.4298425735797399,189.6459045410156,0.038529999256134,7.22,0.0021436332519531,195.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-10-01,2025-10-01 14:13:04+00:00,call,0.0629705681040383,184.87619018554688,0.0384500002861022,11.3,0.0028906960937499,175.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-12-05,2025-12-05 19:28:00+00:00,call,0.785763175906913,201.92999267578125,0.036029999256134,4.77,0.0021158625335693,230.0,0.4936008660648426,15.40999984741211,8,0.117133333
2025-10-10,2025-10-10 14:00:36+00:00,put,0.1341546885694729,189.5167236328125,0.038529999256134,7.25,0.0022345747253417,195.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-11-24,2025-11-24 20:35:13+00:00,call,0.3942505133470226,204.75,0.0373000001907348,36.39,0.0034540449523925,170.0,0.4820583841039761,20.520000457763672,16,-0.015643779
2025-09-12,2025-09-12 19:20:22+00:00,call,0.0958247775496235,176.93658447265625,0.0392799997329711,0.53,0.0017383638671875,190.0,0.3549638621811933,14.760000228881836,14,0.00078843
2025-12-10,2025-12-10 19:33:58+00:00,call,0.0054757015742642,206.5399932861328,0.0359299993515014,0.07,0.0020948056152343,212.5,0.4854728463110089,15.770000457763672,8,-0.012907576
2025-11-06,2025-11-06 19:53:20+00:00,call,0.0410677618069815,185.7903747558593,0.0376300001144409,1.72,0.0019226881958007,190.0,0.5303543057323145,19.5,14,0.018149071
2025-11-12,2025-11-12 18:36:24+00:00,put,0.0246406570841889,193.1635589599609,0.0377800011634826,0.16,0.0025635509277343,182.5,0.4888211911050967,17.510000228881836,17,-0.004016596
2025-10-16,2025-10-16 15:12:12+00:00,call,0.0985626283367556,190.9078826904297,0.038529999256134,92.68,0.0134033532958984,100.0,0.6350702875115526,25.309999465942383,18,-0.098427668
2025-11-19,2025-11-19 20:28:42+00:00,put,0.3312799452429842,201.2323303222656,0.0377200007438659,0.42,0.003121406677246,150.0,0.5808447013783168,23.65999984741211,20,-0.02000035
2025-10-09,2025-10-09 19:45:28+00:00,put,0.9418206707734428,189.8744506835937,0.038529999256134,31.41,0.0015094843200683,220.0,0.4646201762158078,16.43000030517578,17,-0.070384416
2025-10-31,2025-10-31 18:21:29+00:00,put,0.0383299110198494,187.6783905029297,0.0371799993515014,0.33,0.002341385180664,180.0,0.4909284680137325,17.440000534057617,15,0.02468169
2025-09-15,2025-09-15 18:32:34+00:00,put,0.2600958247775496,176.28074645996094,0.0390000009536743,1.37,0.0020008124145507,160.0,0.4631899888201607,15.6899995803833,15,-0.000443913
2025-09-12,2025-09-12 15:05:46+00:00,put,2.261464750171116,176.93658447265625,0.0392799997329711,5.52,0.0022138229797363,135.0,0.3549638621811933,14.760000228881836,14,0.00078843
2025-10-14,2025-10-14 19:36:11+00:00,put,0.0082135523613963,189.6459045410156,0.038529999256134,14.5,0.0053418434570312,205.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-11-17,2025-11-17 16:13:03+00:00,put,0.0109514031485284,198.32081604003903,0.0377200007438659,4.0,0.0028809305664062,202.5,0.5870171395125529,22.3799991607666,15,-0.105384133
2025-11-12,2025-11-12 20:54:52+00:00,call,0.0246406570841889,193.1635589599609,0.0377800011634826,3.28,0.0019092605957031,192.5,0.4888211911050967,17.510000228881836,17,-0.004016596
2025-11-18,2025-11-18 19:50:16+00:00,call,1.158110882956879,198.73817443847656,0.0377200007438659,9.9,0.0021518729156494,220.0,0.5977244278866204,24.690000534057617,18,-0.044554271
2025-10-29,2025-10-29 15:51:43+00:00,put,0.0054757015742642,185.42271423339844,0.0373000001907348,0.11,0.0219434045166015,140.0,0.51993477829377,16.920000076293945,14,-0.047714486
